plot,Date,Recorder,Observer,Quadrant,Zone,Litt.depth,month,conmod,disturbed,seeded,wateredJul2012 
673,10/25/14,SM,SF,S,Inner,1.5,10,Fence,TRUE,TRUE,TRUE
673,10/25/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
673,10/25/14,SM,SF,W,Inner,1.5,10,Fence,TRUE,TRUE,TRUE
673,10/25/14,SM,SF,W,Outer,1,10,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,N,Inner,3,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,N,Outer,3,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,E,Inner,1,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,S,Inner,7,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,S,Outer,2,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,W,Inner,12,6,Fence,TRUE,TRUE,TRUE
673,6/18/14,CD,HR,W,Outer,7,6,Fence,TRUE,TRUE,TRUE
674,10/25/14,SM,SF,N,Inner,0.1,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,N,Outer,0.1,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,E,Outer,0,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,S,Inner,1,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,W,Inner,1.5,10,Fence,FALSE,TRUE,FALSE
674,10/25/14,SM,SF,W,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,N,Inner,1,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,S,Inner,5,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,S,Outer,1,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,W,Inner,9,6,Fence,FALSE,TRUE,FALSE
674,6/18/14,CD,HR,W,Outer,6,6,Fence,FALSE,TRUE,FALSE
675,10/25/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,N,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,E,Inner,0.1,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,S,Inner,0.5,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,S,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,W,Inner,1,10,Fence,FALSE,FALSE,TRUE
675,10/25/14,SM,SF,W,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,N,Inner,0.5,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,S,Inner,2,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,S,Outer,1,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,W,Inner,5,6,Fence,FALSE,FALSE,TRUE
675,6/18/14,CD,HR,W,Outer,1,6,Fence,FALSE,FALSE,TRUE
676,10/25/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,E,Outer,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,S,Outer,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,FALSE
676,10/25/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,FALSE
676,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,FALSE
677,10/25/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,N,Outer,0.1,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,E,Inner,1,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,S,Inner,1,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,W,Inner,1,10,Fence,FALSE,FALSE,FALSE
677,10/25/14,SM,SF,W,Outer,0.1,10,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,N,Inner,2,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,N,Outer,1,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,E,Inner,1,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,S,Inner,6,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,S,Outer,1,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,W,Inner,6,6,Fence,FALSE,FALSE,FALSE
677,6/18/14,CD,HR,W,Outer,1,6,Fence,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,E,Outer,0.1,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,S,Inner,0,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,FALSE
678,10/25/14,SM,SF,W,Outer,0,10,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,E,Inner,0,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,E,Outer,0.5,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,S,Outer,0,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,FALSE
678,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,FALSE
679,10/25/14,SM,SF,N,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,N,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,E,Outer,0,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,S,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,S,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,W,Inner,1,10,Fence,TRUE,TRUE,FALSE
679,10/25/14,SM,SF,W,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,N,Inner,1.5,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,E,Outer,0,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,S,Inner,1,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,S,Outer,0,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,W,Inner,4,6,Fence,TRUE,TRUE,FALSE
679,6/18/14,CD,HR,W,Outer,1,6,Fence,TRUE,TRUE,FALSE
680,10/25/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,W,Inner,0.1,10,Bare,TRUE,FALSE,FALSE
680,10/25/14,SM,SF,W,Outer,0.1,10,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,FALSE
680,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,FALSE
681,10/25/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,S,Inner,0.1,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,S,Outer,0.1,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,W,Inner,1,10,Fence,FALSE,TRUE,TRUE
681,10/25/14,SM,SF,W,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,N,Inner,1,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,E,Inner,1,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,E,Outer,0,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,S,Inner,1,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,W,Inner,5,6,Fence,FALSE,TRUE,TRUE
681,6/18/14,CD,HR,W,Outer,1,6,Fence,FALSE,TRUE,TRUE
682,10/25/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,N,Outer,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,TRUE
682,10/25/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,TRUE
682,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,TRUE
683,10/25/14,SM,SF,N,Inner,0.1,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,N,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,S,Inner,1,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,W,Inner,1.5,10,Fence,TRUE,FALSE,FALSE
683,10/25/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,N,Inner,0.5,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,S,Inner,6,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,S,Outer,1,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,W,Inner,7,6,Fence,TRUE,FALSE,FALSE
683,6/18/14,CD,HR,W,Outer,2,6,Fence,TRUE,FALSE,FALSE
684,10/25/14,SM,SF,N,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,S,Inner,1.5,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,S,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,W,Inner,2,10,Fence,TRUE,TRUE,FALSE
684,10/25/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,N,Inner,6,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,N,Outer,2,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,E,Outer,0,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,S,Inner,5,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,S,Outer,0,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,W,Inner,10,6,Fence,TRUE,TRUE,FALSE
684,6/18/14,CD,HR,W,Outer,1,6,Fence,TRUE,TRUE,FALSE
685,10/25/14,SM,SF,N,Inner,0.1,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,N,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,E,Inner,0.1,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,S,Inner,0.5,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,W,Inner,0.1,10,Salsola,FALSE,FALSE,TRUE
685,10/25/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,TRUE
685,6/18/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,TRUE
686,10/25/14,SM,SF,N,Inner,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,N,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,E,Inner,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,S,Inner,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,W,Inner,0.1,10,Salsola,FALSE,TRUE,TRUE
686,10/25/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,N,Inner,3,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,N,Outer,2,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,E,Inner,1,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,E,Outer,0.5,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,S,Outer,0.5,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,TRUE
686,6/18/14,CD,HR,W,Outer,0.5,6,Salsola,FALSE,TRUE,TRUE
687,10/25/14,SM,SF,N,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,N,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,E,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,S,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,W,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
687,10/25/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,FALSE
687,6/18/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,FALSE
688,10/25/14,SM,SF,N,Inner,1,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,N,Outer,0.5,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,E,Inner,1,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,S,Inner,0.5,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,W,Inner,1,10,Salsola,FALSE,FALSE,FALSE
688,10/25/14,SM,SF,W,Outer,0.5,10,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,N,Inner,11,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,N,Outer,7,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,E,Inner,5,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,E,Outer,2,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,S,Inner,6,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,S,Outer,3,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,W,Inner,10,6,Salsola,FALSE,FALSE,FALSE
688,6/18/14,CD,HR,W,Outer,4,6,Salsola,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,FALSE
689,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,E,Inner,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,E,Outer,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,S,Outer,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,FALSE
689,6/18/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,FALSE
690,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,N,Outer,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,FALSE
690,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,N,Outer,3,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,FALSE
690,6/18/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,N,Inner,1,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,N,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,E,Outer,0.1,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,S,Outer,1,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,W,Inner,1.5,10,Fence,TRUE,FALSE,FALSE
691,10/26/14,SM,SF,W,Outer,0.5,10,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,N,Inner,1,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,E,Inner,1,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,S,Inner,7,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,S,Outer,1,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,W,Inner,5,6,Fence,TRUE,FALSE,FALSE
691,6/18/14,CD,HR,W,Outer,0.5,6,Fence,TRUE,FALSE,FALSE
692,10/26/14,SM,SF,N,Inner,1,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,S,Inner,1,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,W,Inner,1.5,10,Fence,FALSE,FALSE,FALSE
692,10/26/14,SM,SF,W,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,N,Inner,1.5,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,E,Inner,2,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,S,Inner,5,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,S,Outer,1,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,W,Inner,11,6,Fence,FALSE,FALSE,FALSE
692,6/18/14,CD,HR,W,Outer,1,6,Fence,FALSE,FALSE,FALSE
693,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,FALSE
